key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_15.keys,key_resp_15.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,base_sentence_number,version,experiment,list,numb_words,gender,sentence,question,answer,CorrAns,w1,w2,w3,w4,w5,w6,w7,w8,w9,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_16.keys,key_resp_16.rt,word1.keys,word1.rt,word2.keys,word2.rt,word3.keys,word3.rt,word4.keys,word4.rt,word5.keys,word5.rt,word6.keys,word6.rt,word7.keys,word7.rt,word8.keys,word8.rt,word9.keys,word9.rt,compquestion.keys,compquestion.corr,compquestion.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,endoftask.keys,endoftask.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,28_2,inclusive_gender_reflexive,2,9,themself,Tom was swimming by themself at the beach earlier.,Was Tom at the park?,no,0,Tom,was,swimming,by,themself,at,the,beach,earlier.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.6162,space,0.1887,space,0.1893,space,0.1846,space,0.1866,space,0.149,space,0.1708,space,0.1883,space,0.2512,n,0,1.1429,0,7,7,7,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,NA,filler,1and2,9,NA,"The sun behind distant mountains, painting the nice sky.",Was the sun showing?,,1,The,sun,behind,distant,"mountains,",painting,the,nice,sky.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.2152,space,0.1648,space,0.1829,space,0.1524,space,0.2166,space,0.2558,space,0.3183,space,0.3535,space,0.3179,y,0,2.3964,0,8,8,8,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,38_1,inclusive_gender_they,2,9,she,Ruth is angry because she lost the job yesterday.,Is Ruth peaceful?,no,0,Ruth,is,angry,because,she,lost,the,job,yesterday.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.5479,space,0.2995,space,0.2508,space,0.1826,space,0.1997,space,0.2021,space,0.2174,space,0.2028,space,0.2546,n,0,2.6272,0,9,9,9,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19_1,inclusive_gender_reflexive,2,9,himself,James was studying by himself in the library yesterday.,Was James at the library?,yes,1,James,was,studying,by,himself,in,the,library,yesterday.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.5345,space,0.1745,space,0.1682,space,0.2008,space,0.1858,space,0.2018,space,0.2272,space,0.2174,space,0.3524,y,0,1.9869,0,10,10,10,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8_1,neutral_gender_someone,2,9,masculine,Someone serenaded me and he stopped before I applauded.,Did the person dance?,no,0,Someone,serenaded,me,and,he,stopped,before,I,applauded.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,4.4906,space,0.3445,space,0.5166,space,0.4027,space,0.29,space,0.3478,space,0.2377,space,0.2341,space,0.2973,n,0,2.2793,0,11,11,11,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,32_2,inclusive_gender_reflexive,2,9,themself,Hugh was stretching by themself in the garden earlier.,Was Hugh in the attic?,no,0,Hugh,was,stretching,by,themself,in,the,garden,earlier.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,1.8196,space,0.1926,space,0.1654,space,0.1765,space,0.1679,space,0.1859,space,0.2024,space,0.3014,space,0.856,n,0,1.1516,0,12,12,12,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,NA,filler,1and2,9,NA,"Scent of flowers wafted, enchanting with its delicate fragrance.",Did the flowers smell bad?,,0,Scent,of,flowers,"wafted,",enchanting,with,its,delicate,fragrance.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.5819,space,0.3521,space,0.3001,space,0.3365,space,0.4045,space,0.3183,space,0.3161,space,0.2832,space,0.3209,n,0,1.2454,0,13,13,13,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17_1,inclusive_gender_reflexive,2,9,himself,John was sitting by himself on the bench yesterday.,Was John on a bench?,yes,1,John,was,sitting,by,himself,on,the,bench,yesterday.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.5535,space,0.1649,space,0.1639,space,0.1818,space,0.1987,space,0.2018,space,0.1713,space,0.1962,space,0.1811,y,0,1.2163,0,14,14,14,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5_2,neutral_gender_someone,2,9,neutral,Someone robbed me but they fled before I screamed.,Did a theft occur?,yes,1,Someone,robbed,me,but,they,fled,before,I,screamed.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.4975,space,0.1377,space,0.1758,space,0.1815,space,0.2007,space,0.2056,space,0.1812,space,0.1672,space,0.2856,y,0,1.7173,0,15,15,15,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7_2,neutral_gender_someone,2,9,neutral,Someone threatened me but they ran before I reacted.,Was there a threat?,yes,1,Someone,threatened,me,but,they,ran,before,I,reacted.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.6188,space,0.1838,space,0.1722,space,0.159,space,0.1531,space,0.1658,space,0.1732,space,0.227,space,0.2158,n,0,3.4371,0,16,16,16,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,26_2,inclusive_gender_reflexive,2,9,themself,Mark was walking by themself in the park earlier.,Was Mark in the living room?,no,0,Mark,was,walking,by,themself,in,the,park,earlier.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.9762,space,0.1985,space,0.1669,space,0.1702,space,0.1512,space,0.1516,space,0.167,space,0.1621,space,0.1676,n,0,0.89,0,17,17,17,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,44_1,inclusive_gender_they,2,9,she,Alice is hopeful because she had good luck yesterday.,Is Alice sad?,no,0,Alice,is,hopeful,because,she,had,good,luck,yesterday.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.6482,space,0.1861,space,0.1723,space,0.1721,space,0.1576,space,0.1595,space,0.1678,space,0.1851,space,0.1837,n,0,1.3775,0,18,18,18,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,NA,filler,1and2,9,NA,"I awaited eagerly, anticipating the arrival of the morning.",Was the person waiting for something?,,1,I,awaited,"eagerly,",anticipating,the,arrival,of,the,morning.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,30.0101,space,0.1964,space,0.2062,space,0.3262,space,0.3902,space,0.321,space,0.2372,space,0.301,space,0.2334,y,0,1.9625,0,19,19,19,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,27_1,inclusive_gender_reflexive,2,9,himself,Paul was drawing by himself in the attic yesterday.,Was Paul drawing?,yes,1,Paul,was,drawing,by,himself,in,the,attic,yesterday.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,14.1932,space,0.2018,space,0.159,space,0.1713,space,0.175,space,0.1699,space,0.193,space,0.2003,space,0.3843,y,0,1.3438,0,20,20,20,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16_1,neutral_gender_someone,2,9,masculine,Someone passed me and he sped before I noticed.,Was everybody going slow?,no,0,Someone,passed,me,and,he,sped,before,I,noticed.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,12.4388,space,0.1557,space,0.1679,space,0.1694,space,0.1512,space,0.1845,space,0.251,space,0.5047,space,0.3041,n,0,4.8483,0,21,21,21,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,NA,filler,1and2,9,NA,"Waves crashed against the shore, creating a soothing rhythm.",Was the rhythm violent?,,0,Waves,crashed,against,the,"shore,",creating,a,soothing,rhythm.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,24.4709,space,0.1671,space,0.1826,space,0.2246,space,0.1846,space,0.2031,space,0.1843,space,0.1854,space,0.131,n,0,1.3989,0,22,22,22,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,42_1,inclusive_gender_they,2,9,she,Nancy is upset because she fell on stage yesterday.,Is Nancy calm?,no,0,Nancy,is,upset,because,she,fell,on,stage,yesterday.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.505,space,0.1844,space,0.1509,space,0.1333,space,0.1524,space,0.1565,space,0.1349,space,0.1714,space,0.1657,n,0,1.6835,0,23,23,23,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4_1,neutral_gender_someone,2,9,masculine,Someone punched me but he ran before I noticed.,Was everybody involved peaceful?,no,0,Someone,punched,me,but,he,ran,before,I,noticed.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.3513,space,0.1873,space,0.1678,space,0.1691,space,0.1821,space,0.1995,space,0.1665,space,0.3679,space,0.2678,n,0,1.2159,0,24,24,24,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40_1,inclusive_gender_they,2,9,she,Clara is relieved because she got a promotion yesterday.,Does Clara feel bad?,no,0,Clara,is,relieved,because,she,got,a,promotion,yesterday.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.4305,space,0.1566,space,0.1696,space,0.1806,space,0.1376,space,0.1502,space,0.168,space,0.199,space,0.3241,n,0,1.2787,0,25,25,25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,23_1,inclusive_gender_reflexive,2,9,himself,Ben was dancing by himself in the kitchen yesterday.,Was Ben in the kitchen?,yes,1,Ben,was,dancing,by,himself,in,the,kitchen,yesterday.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.4043,space,0.1656,space,0.1682,space,0.1687,space,0.1523,space,0.1832,space,0.171,space,0.1534,space,0.2019,y,0,1.1965,0,26,26,26,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15_2,neutral_gender_someone,2,9,neutral,Someone pranked me but they ran before I reacted.,Was a joke mentioned?,yes,1,Someone,pranked,me,but,they,ran,before,I,reacted.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.553,space,0.2241,space,0.2196,space,0.1618,space,0.1641,space,0.2029,space,0.4573,space,0.3188,space,0.3004,y,0,3.9465,0,27,27,27,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3_2,neutral_gender_someone,2,9,neutral,Someone hit me but they ran before I reacted,Was there physical violence?,yes,1,Someone,hit,me,but,they,ran,before,I,reacted.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,4.8509,space,0.1999,space,0.17,space,0.1565,space,0.1844,space,0.1676,space,0.1874,space,0.1894,space,0.1715,y,0,1.7304,0,28,28,28,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,NA,filler,1and2,9,NA,"He smiled warmly, extending a hand in friendly greeting.",Did someone fall?,,0,He,smiled,"warmly,",extending,a,hand,in,friendly,greeting.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.4343,space,0.181,space,0.1511,space,0.1632,space,0.1507,space,0.1764,space,0.253,space,0.3177,space,0.3019,n,0,0.966,0,29,29,29,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,41_2,inclusive_gender_they,2,9,they,Laura is happy because they passed the exam earlier.,Is Laura in a good mood?,yes,1,Laura,is,happy,because,they,passed,the,exam,earlier.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.3922,space,0.1672,space,0.1704,space,0.1861,space,0.1187,space,0.1693,space,0.1659,space,0.1481,space,0.1515,y,0,1.2424,0,30,30,30,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,NA,filler,1and2,9,NA,"She danced a lot, her movements resembling pure poetry.",Was it an unpleasant dance?,,0,She,danced,a,"lot,",her,movements,resembling,pure,poetry.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.3814,space,0.1752,space,0.1679,space,0.1682,space,0.1521,space,0.1505,space,0.2027,space,0.1833,space,0.318,n,0,1.1079,0,31,31,31,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,24_2,inclusive_gender_reflexive,2,9,themself,Jake was strolling by themself at the park earlier.,Was Jake swimming?,no,0,Jake,was,strolling,by,themself,at,the,park,earlier.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.4937,space,0.1326,space,0.1334,space,0.1564,space,0.1651,space,0.1865,space,0.1326,space,0.1527,space,0.1662,n,0,1.1096,0,32,32,32,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,46_1,inclusive_gender_they,2,9,she,Kate is tipsy because she had two drinks earlier.,Is Kate sober?,no,0,Kate,is,tipsy,because,she,had,two,drinks,earlier.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.4954,space,0.1346,space,0.1531,space,0.151,space,0.2042,space,0.3334,space,0.2353,space,0.2877,space,0.3085,n,0,1.0279,0,33,33,33,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25_1,inclusive_gender_reflexive,2,9,himself,Blake was fishing by himself at the riverbank yesterday.,Was Blake fishing?,yes,1,Blake,was,fishing,by,himself,at,the,riverbank,yesterday.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.334,space,0.155,space,0.1696,space,0.1507,space,0.1496,space,0.1694,space,0.1524,space,0.201,space,0.4478,y,0,1.0841,0,34,34,34,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,43_2,inclusive_gender_they,2,9,they,Rose is content because they won an award earlier.,Is Rose happy?,yes,1,Rose,is,content,because,they,won,an,award,earlier.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.332,space,0.1541,space,0.1998,space,0.1756,space,0.186,space,0.2186,space,0.236,space,0.2333,space,0.2446,y,0,1.8677,0,35,35,35,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,NA,filler,1and2,9,NA,"The old oak tree stood tall, casting shade below.",Was a big plant mentioned? ,,1,The,old,oak,tree,stood,"tall,",casting,shade,below.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.4958,space,0.1692,space,0.1682,space,0.4102,space,0.3825,space,0.3001,space,0.2742,space,0.3789,space,0.3988,y,0,2.3151,0,36,36,36,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22_2,inclusive_gender_reflexive,2,9,themself,Max was painting by themself in the studio earlier.,Was Max watching tv?,no,0,Max,was,painting,by,themself,in,the,studio,earlier.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.5413,space,0.1685,space,0.2101,space,0.1725,space,0.1918,space,0.1736,space,0.2962,space,0.2321,space,0.332,n,0,0.7386,0,37,37,37,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33_2,inclusive_gender_they,2,9,they,Sara is happy because they found new friends yesterday.,Is Sara in a good mood?,yes,1,Sara,is,happy,because,they,found,new,friends,yesterday.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.433,space,0.2686,space,0.2197,space,0.233,space,0.2472,space,0.2702,space,0.2995,space,0.2517,space,0.3327,y,0,3.6809,0,38,38,38,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9_2,neutral_gender_someone,2,9,neutral,Someone helped me but they left before I finished.,Did the person offer some help?,yes,1,Someone,helped,me,but,they,left,before,I,finished.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,30.1294,space,0.1685,space,0.156,space,0.1528,space,0.3377,space,0.1514,space,0.1537,space,0.1688,space,0.2033,y,0,3.4708,0,39,39,39,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10_1,neutral_gender_someone,2,9,masculine,Someone shushed me but he stopped before I noticed.,Was the person happy to hear a voice?,no,0,Someone,shushed,me,but,he,stopped,before,I,noticed.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.8035,space,0.1728,space,0.1536,space,0.1551,space,0.1696,space,0.1525,space,0.15,space,0.3383,space,0.285,n,0,2.0208,0,40,40,40,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11_2,neutral_gender_someone,2,9,neutral,Someone pushed me but they tripped after I fell.,Was there any sort of physical violence?,yes,1,Someone,pushed,me,but,they,tripped,after,I,fell.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.5389,space,0.1649,space,0.1588,space,0.1862,space,0.2018,space,0.1705,space,0.1834,space,0.1866,space,0.2001,y,0,1.732,0,41,41,41,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,39_2,inclusive_gender_they,2,9,they,Judy is confused because they lost the map ealier.,Did Judy lose something?,yes,1,Judy,is,confused,because,they,lost,the,map,ealier.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,29.8961,space,0.1711,space,0.1484,space,0.1837,space,0.2043,space,0.1895,space,0.2201,space,0.1994,space,0.2532,y,0,1.8173,0,42,42,42,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,NA,filler,1and2,9,NA,"The child's laughter echoed, bringing joy to the playground.",Was the child happy?,,1,The,child's,laughter,"echoed,",bringing,joy,to,the,playground.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.7132,space,0.1868,space,0.1393,space,0.1673,space,0.1681,space,0.1662,space,0.2323,space,0.3135,space,0.3506,y,0,1.0469,0,43,43,43,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21_1,inclusive_gender_reflexive,2,9,himself,Jack was cooking by himself in the kitchen yesterday.,Was Jack in the kitchen?,yes,1,Jack,was,cooking,by,himself,in,the,kitchen,yesterday.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,0.446,space,0.1906,space,0.1901,space,0.1731,space,0.1502,space,0.1736,space,0.1888,space,0.2855,space,0.3656,y,0,0.9826,0,44,44,44,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35_2,inclusive_gender_they,2,9,they,Susan is joyful because they won the lottery yesterday.,Is Susan in a good mood?,yes,1,Susan,is,joyful,because,they,won,the,lottery,yesterday.,L2SPAN_2023_68,001,2023-09-17_19h31.50.100,spr_english_2023_list2,2021.1.1,MacIntel,60.0024001,,,space,5.9535,space,0.292,space,0.2671,space,0.2182,space,0.2186,space,0.2165,space,0.2054,space,0.238,space,0.3716,y,0,1.4245,0,45,45,45,1,,
